JBFNET (
  (dataBranch): DATABRANCH (
  )
  (guideBranch): GUIDEBRANCH (
    (conv1): Conv2d(10, 12, kernel_size=(3, 3), stride=(1, 1))
    (bn1): BatchNorm1d(12, eps=1e-05, momentum=0.1, affine=True)
    (softmax): Softmax ()
    (kalan): KALANTARI (
      (hidden): Linear (33 -> 30)
      (hidden2): Linear (30 -> 30)
      (out): Linear (33 -> 12)
    )
  )
)
json_stats: {"ext": "005.exr", "save": "logs", "imageSize": 600, "nbGuide": 10, "dir_test": "/home/laurent/dataset3/test/exr/", "workers": 16, "dir_train": "/home/laurent/dataset3/train/exr/", "gpu_id": "1", "save_model_step": [1, 2, 3, 10, 100, 1000], "n_hidden": 30, "K2": 31, "K1": 3, "nbCrops": 20, "lr": 1, "imageHeight": 1920, "imageWidth": 1280, "stride": 1, "batchSize": 1, "nbFeatures": 12}
json_stats: {"train_loss": 0.011209699675741374, "test_loss": 0.007917257332871502, "epoch": 53, "epoch_time": 59.04200291633606}
json_stats: {"train_loss": 0.01123304099396423, "test_loss": 0.007906530689960561, "epoch": 54, "epoch_time": 59.557085037231445}
json_stats: {"train_loss": 0.011193998007685262, "test_loss": 0.007893291937236925, "epoch": 55, "epoch_time": 59.02299618721008}
json_stats: {"train_loss": 0.011124022880928817, "test_loss": 0.007882291029406411, "epoch": 56, "epoch_time": 60.47180104255676}
json_stats: {"train_loss": 0.011259343075965132, "test_loss": 0.007870089079010711, "epoch": 57, "epoch_time": 59.65325593948364}
json_stats: {"train_loss": 0.011151807528067992, "test_loss": 0.007858065929623305, "epoch": 58, "epoch_time": 59.560681104660034}
json_stats: {"train_loss": 0.011120442858473373, "test_loss": 0.00784493516839435, "epoch": 59, "epoch_time": 58.42357897758484}
json_stats: {"train_loss": 0.01107200299126032, "test_loss": 0.007831375484080567, "epoch": 60, "epoch_time": 58.68395400047302}
json_stats: {"train_loss": 0.011238246641205575, "test_loss": 0.007820928693308476, "epoch": 61, "epoch_time": 58.307209968566895}
json_stats: {"train_loss": 0.011378085356521071, "test_loss": 0.007812553452033516, "epoch": 62, "epoch_time": 58.999534130096436}
json_stats: {"train_loss": 0.01135118495150612, "test_loss": 0.0078015166005260365, "epoch": 63, "epoch_time": 58.115066051483154}
json_stats: {"train_loss": 0.011001430709338771, "test_loss": 0.007792548539009194, "epoch": 64, "epoch_time": 58.162331104278564}
